query,tweet_url,text,scrape_time,hashtags,year,theme,language,governance_score,cosmic_score
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/sengarlive/status/877610792505430016,"Gaurav Singh Sengar
@sengarlive
·
Jun 22, 2017
#InternationalYogaDay पर छा गए PM 
@narendramodi
 .. #modiinlucknow 

@myogiadityanath
 
@AmitShah
 
@ShahnawazBJP
 
@AwasthiAwanishK
 
@viveklkw
Quote
Ahmar
@SyedAhmarG5
·
Jun 22, 2017",1779360625.9654698,"['InternationalYogaDay', 'modiinlucknow']",2017.0,governance_global,hi,2,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/lalluram_news/status/877610712767614976,"Lallu Ram
@lalluram_news
·
Jun 22, 2017
जब बीजेपी की राष्ट्रीय महामंत्री सरोज पाण्डेय के कदम थिरक उठे, देखें वीडियो

http://
lalluram.com/dance-by-bjps-
national-general-secreatery-saroj-pandey-international-yoga-day/
… #BJP #SarojPandey #InternationalYogaDay",1779360630.51633,"['BJP', 'SarojPandey', 'InternationalYogaDay']",2017.0,governance_global,hi,2,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/maheshsahni35/status/877610496840663040,"Mahesh Sahani
@maheshsahni35
·
Jun 22, 2017
#InternationalYogaDay पर सभी को बता दें कि वज्रासन ही एकमात्र ऐसा आसन है  जो खाना खाने के बाद किया जाता है 
https://
youtube.com/watch?v=FRA25g
MS9zc&list=PLiOv8vH9OCZmbY6Awvk6M-h_oBYe2xbMb&index=11
…",1779360634.649597,['InternationalYogaDay'],2017.0,governance_global,hi,2,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/vidhyavanti/status/877609695715876864,"Vidhyavanti Taneja
@vidhyavanti
·
Jun 22, 2017
योग से केवल आपका शरीर स्वस्थ रह सकता है मोक्ष नही मिल सकता 
#जीने_की_राह

https://
goo.gl/nPDh6U
#Yoga
#WorldMusicDay
#InternationalYogaDay",1779360634.742471,"['ज', 'Yoga', 'WorldMusicDay', 'InternationalYogaDay']",2017.0,governance_global,hi,3,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/AseemKhurana1/status/877609657669255168,"Aseem Khurana
@AseemKhurana1
·
Jun 22, 2017
योग से केवल आपका शरीर स्वस्थ रह सकता है मोक्ष नही मिल सकता 
#जीने_की_राह

https://
goo.gl/nPDh6U
#Yoga
#WorldMusicDay
#InternationalYogaDay",1779360634.817947,"['ज', 'Yoga', 'WorldMusicDay', 'InternationalYogaDay']",2017.0,governance_global,hi,3,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/AseemDas12/status/877609627348647936,"Aseem Das
@AseemDas12
·
Jun 22, 2017
योग से केवल आपका शरीर स्वस्थ रह सकता है मोक्ष नही मिल सकता 
#जीने_की_राह

https://
goo.gl/nPDh6U
#Yoga
#WorldMusicDay
#InternationalYogaDay",1779360634.890739,"['ज', 'Yoga', 'WorldMusicDay', 'InternationalYogaDay']",2017.0,governance_global,hi,3,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/AseemDas13/status/877609595123908613,"Aseem Das3
@AseemDas13
·
Jun 22, 2017
योग से केवल आपका शरीर स्वस्थ रह सकता है मोक्ष नही मिल सकता 
#जीने_की_राह

https://
goo.gl/nPDh6U
#Yoga
#WorldMusicDay
#InternationalYogaDay",1779360639.3135848,"['ज', 'Yoga', 'WorldMusicDay', 'InternationalYogaDay']",2017.0,governance_global,hi,3,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/Das14Aseem/status/877609565151346688,"Aseem Das13
@Das14Aseem
·
Jun 22, 2017
योग से केवल आपका शरीर स्वस्थ रह सकता है मोक्ष नही मिल सकता 
#जीने_की_राह

https://
goo.gl/nPDh6U
#Yoga
#WorldMusicDay
#InternationalYogaDay",1779360639.395461,"['ज', 'Yoga', 'WorldMusicDay', 'InternationalYogaDay']",2017.0,governance_global,hi,3,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/_Amit_Das_/status/877609536722317312,"Amit Das
@_Amit_Das_
·
Jun 22, 2017
योग से केवल आपका शरीर स्वस्थ रह सकता है मोक्ष नही मिल सकता 
#जीने_की_राह

https://
goo.gl/nPDh6U
#Yoga
#WorldMusicDay
#InternationalYogaDay",1779360639.474357,"['ज', 'Yoga', 'WorldMusicDay', 'InternationalYogaDay']",2017.0,governance_global,hi,3,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/Alok_Das_/status/877609503667101696,"Alok Das
@Alok_Das_
·
Jun 22, 2017
योग से केवल आपका शरीर स्वस्थ रह सकता है मोक्ष नही मिल सकता 
#जीने_की_राह

https://
goo.gl/nPDh6U
#Yoga
#WorldMusicDay
#InternationalYogaDay",1779360643.818441,"['ज', 'Yoga', 'WorldMusicDay', 'InternationalYogaDay']",2017.0,governance_global,hi,3,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/Aakash_das_/status/877609427754401792,"Aakash Das
@Aakash_das_
·
Jun 22, 2017
योग से केवल आपका शरीर स्वस्थ रह सकता है मोक्ष नही मिल सकता 
#जीने_की_राह

https://
goo.gl/nPDh6U
#Yoga
#WorldMusicDay
#InternationalYogaDay",1779360648.266318,"['ज', 'Yoga', 'WorldMusicDay', 'InternationalYogaDay']",2017.0,governance_global,hi,3,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/KhuranaAseem/status/877609360381411329,"Soul_widwings
@KhuranaAseem
·
Jun 22, 2017
योग से केवल आपका शरीर स्वस्थ रह सकता है मोक्ष नही मिल सकता 
#जीने_की_राह

https://
goo.gl/nPDh6U
#Yoga
#WorldMusicDay
#InternationalYogaDay",1779360648.3380978,"['ज', 'Yoga', 'WorldMusicDay', 'InternationalYogaDay']",2017.0,governance_global,hi,3,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/DasVasim/status/877609283981946880,"Vasim Das
@DasVasim
·
Jun 22, 2017
योग से केवल आपका शरीर स्वस्थ रह सकता है मोक्ष नही मिल सकता 
#जीने_की_राह

https://
goo.gl/nPDh6U
#Yoga
#WorldMusicDay
#InternationalYogaDay",1779360648.485075,"['ज', 'Yoga', 'WorldMusicDay', 'InternationalYogaDay']",2017.0,governance_global,hi,3,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/TheAtharvaRaj/status/877609173269319681,"Atharva Raj Pandey
@TheAtharvaRaj
·
Jun 22, 2017
भारत की विश्व को भेंट है योग...

#Yoga,#InternationalYogaDay
#YogaDay #IYD2017 #IYD #InternationalYogaDay2017",1779360648.554494,"['Yoga', 'InternationalYogaDay', 'YogaDay', 'IYD2017', 'IYD', 'InternationalYogaDay2017']",2017.0,governance_global,hi,2,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/RaghvendraLive/status/877608227063476224,"Raghvendra Dwivedi
@RaghvendraLive
·
Jun 22, 2017
क्या योग को स्कूल और कॉलेज में अनिवार्य कर देना चाहिए..??? #InternationalYogaDay #Yoga #YogaDay2017 #YogaForEveryone
हाँ
89.8%
नहीं
10.2%
244 votes
·
Final results",1779360653.121803,"['InternationalYogaDay', 'Yoga', 'YogaDay2017', 'YogaForEveryone']",2017.0,governance_global,hi,2,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/sanju_rajurkar/status/877607584005464064,"$anjay ajurkar
@sanju_rajurkar
·
Jun 22, 2017
#Yoga
#InternationalYogaDay
सभी गुरु कहतेहै गीताज्ञान कृष्णने बोला-जाने #जीने_की_राह पुस्तक से कि गीताज्ञान दाता किसनेबोला",1779360653.195035,"['Yoga', 'InternationalYogaDay', 'ज']",2017.0,governance_global,hi,2,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/gvvishno/status/877607383152771072,"v
@gvvishno
·
Jun 22, 2017
#InternationalYogaDay
सभी गुरु कहतेहै गीताज्ञान कृष्णने बोला-जाने #जीने_की_राह पुस्तक से कि गीताज्ञान दाता किसनेबोला

https://
goo.gl/nPDh6U",1779360653.2665632,"['InternationalYogaDay', 'ज']",2017.0,governance_global,hi,2,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/raviaryan700/status/877606127881420800,"Ravi Thakur
@raviaryan700
·
Jun 22, 2017
Replying to 
@mrmotilal1
 and 
@manoharparrikar
जानें क्या है योग और इसे किस तरह किया जाता है।
#InternationalYogaDay

https://
youtube.com/watch?v=WDsi_J
GxBRQ&list=PLiOv8vH9OCZmbY6Awvk6M-h_oBYe2xbMb&index=33
…",1779360657.4178932,['InternationalYogaDay'],2017.0,governance_global,hi,2,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/raviaryan700/status/877606068788047872,"Ravi Thakur
@raviaryan700
·
Jun 22, 2017
Replying to 
@GovindBhaiPali
 
@MaheishGirri
 and 
@smritiirani
सर्वांगआसन करने से यादशक्ति में बढ़ोतरी होती है। #InternationalYogaDay

https://
youtube.com/watch?v=OM1Iio
69pL0&index=1&list=PLiOv8vH9OCZmbY6Awvk6M-h_oBYe2xbMb
…",1779360661.3779242,['InternationalYogaDay'],2017.0,governance_global,hi,2,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/raviaryan700/status/877605966140686337,"Ravi Thakur
@raviaryan700
·
Jun 22, 2017
Replying to 
@trueaum
 
@M_Lekhi
 and 10 others
प्राणायाम दोनों प्रकार की साधनाओं के बीच का साधन है, अर्थात्‌ यह शारीरिक भी है और मानसिक भी। #InternationalYogaDay

https://
youtube.com/watch?v=mme9oW
LZv3Q&list=PLiOv8vH9OCZmbY6Awvk6M-h_oBYe2xbMb&index=13
…",1779360661.448683,['InternationalYogaDay'],2017.0,governance_global,hi,2,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/101santosh1/status/877605857579515904,"Santosh Vohra .
@101santosh1
·
Jun 22, 2017
कैवल्य योग- कैवल्य स्थिति को योग शास्त्र में सबसे बड़ा माना गया है। #Yoga #InternationalYogaDay 
https://
pic.x.com/zqGD5ZGubb",1779360661.516957,"['Yoga', 'InternationalYogaDay']",2017.0,governance_global,hi,2,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/101santosh1/status/877605226697469956,"Santosh Vohra .
@101santosh1
·
Jun 22, 2017
#InternationalYogaDay पर सभी को बता दें कि वज्रासन ही एकमात्र ऐसा आसन है  जो खाना खाने के बाद किया जाता है 
https://
youtube.com/watch?v=FRA25g
MS9zc&list=PLiOv8vH9OCZmbY6Awvk6M-h_oBYe2xbMb&index=11
…",1779360661.586456,['InternationalYogaDay'],2017.0,governance_global,hi,2,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/adlal/status/877605203486179328,"Aditya
@adlal
·
Jun 22, 2017
Shirshasan 101! #InternationalYogaDay",1779360661.6580749,['InternationalYogaDay'],2017.0,governance_global,hi,2,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/101santosh1/status/877604718817689600,"Santosh Vohra .
@101santosh1
·
Jun 22, 2017
हर एक यौगिक मुद्रा का अपना अलग महत्व है। जिससे हमारा तन तंदरुस्त और मन प्रसन्न रहता है। #InternationalYogaDay 
https://
youtube.com/watch?v=94btGa
qmw08&list=PLiOv8vH9OCZmbY6Awvk6M-h_oBYe2xbMb&index=10
…",1779360665.786952,['InternationalYogaDay'],2017.0,governance_global,hi,2,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/101santosh1/status/877604434527657984,"Santosh Vohra .
@101santosh1
·
Jun 22, 2017
दैनिक जीवन में योग से लाभ वजन में कमी,मजबूत एवं लचीला शरीर,सुन्दर चमकती त्वचा,शांतिपूर्ण मन व स्वास्थ्य लाभ होता है। #InternationalYogaDay",1779360665.857743,['InternationalYogaDay'],2017.0,governance_global,hi,2,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/101santosh1/status/877603742211645440,"Santosh Vohra .
@101santosh1
·
Jun 22, 2017
ज्ञान मुद्राः यह मुद्रा ज्ञान और ध्यान के लिये जानी जाती है। #InternationalYogaDay 
https://
youtube.com/watch?v=rxgDcC
JnnCs&list=PLiOv8vH9OCZmbY6Awvk6M-h_oBYe2xbMb&index=12
…",1779360665.92557,['InternationalYogaDay'],2017.0,governance_global,hi,2,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/101santosh1/status/877603269912047617,"Santosh Vohra .
@101santosh1
·
Jun 22, 2017
योगासन से ऊपर उठने वाली प्रवृत्तियां जागृत होती हैं और आत्मा-सुधार के प्रयत्न बढ़ जाते हैं। #InternationalYogaDay 
https://
youtube.com/watch?v=jTlJph
3IJE0&list=PLiOv8vH9OCZmbY6Awvk6M-h_oBYe2xbMb&index=4
…",1779360666.002199,['InternationalYogaDay'],2017.0,governance_global,hi,2,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/101santosh1/status/877602784375324672,"Santosh Vohra .
@101santosh1
·
Jun 22, 2017
इस आसन को करने से पैर के घुटने के दर्द में आराम मिलता है।
#InternationalYogaDay

https://
youtube.com/watch?v=0hcEj6
zT4yQ&list=PLiOv8vH9OCZmbY6Awvk6M-h_oBYe2xbMb&index=21
…",1779360670.032209,['InternationalYogaDay'],2017.0,governance_global,hi,2,0
InternationalYogaDay since:2017-06-19 until:2017-06-22 lang:hi,https://x.com/101santosh1/status/877602494834016256,"Santosh Vohra .
@101santosh1
·
Jun 22, 2017
वायु सम्बंधित बिमारियों और पेट की तकलीफों के लिए वरदान है पवनमुक्तासन।
#InternationalYogaDay

https://
youtube.com/watch?v=9vO7wS
GRDZc&list=PLiOv8vH9OCZmbY6Awvk6M-h_oBYe2xbMb&index=26
…",1779360670.105362,['InternationalYogaDay'],2017.0,governance_global,hi,2,0
