video_id,in_phase2,in_v1,has_transcript,status,title,channel,upload_date,duration,view_count,source_corpus,uploader,like_count,webpage_url,description,transcript_language,word_count,character_count,transcript_file,transcript_source
1NcXFB8lQmo,False,True,True,legacy_only_with_transcript,Yoga Nidra for Chronic Pain |  30 Minute Guided Meditation,Ann Swanson Wellness,20150501,1767.0,52360,v1,Ann Swanson Wellness,608.0,https://www.youtube.com/watch?v=1NcXFB8lQmo,"Get FREE Trauma-informed meditation scripts + a sound healing track: https://www.annswansonwellness.com/7-meditation-scripts

This yoga nidra for chronic pain 30 minute guided meditation will aid you in total yoga relaxation and encourage natural pain relief. Learn the benefits of yoga therapy including how you can use yoga nidra to reduce pain.
 
Through guided yoga nidra and other relaxation techniques you are working on adapting and breaking through old neural pathways or habits of the brain (similar to the yogic concept of samskaras). The intention behind this 30 minute yoga nidra  is to shift your neurobiology to help you deal with chronic pain better, which can mean feeling less pain intensity overall. This guided meditation for chronic pain will leave you feeling relaxed and rejuvenated. 
 
Ann Swanson Wellness is focused on making yoga for everyone and for you to be able to access yoga anywhere. Whether you live a life with chronic pain or are looking to grow in your yoga practice, this free meditation for pain relief video is for you and we hope that this yoga nidra relaxation practice serves you well. 

ALSO TRY YOGA NIDRA FOR MINDFUL EATING & BETTER SLEEP BY ANN SWANSON: https://youtu.be/Nvt-cZ6r-OU

--- 

📌 Order _Meditation for the Real World_ book with bonuses: https://www.meditationfortherealworld.com

📌 Join the Meditation Teacher Training: https://www.annswansonwellness.com/meditation-teacher-training

📌 Order _SCIENCE OF YOGA_ book with bonuses: https://scienceof.yoga

---

Ann Swanson is an international best-selling author of _SCIENCE OF YOGA_ and _Meditation for the Real World,_ with over 500,000 copies sold worldwide in 15+ languages. She has a Master of Science in Yoga Therapy, is a licensed massage therapist, and a Tai Chi for Health instructor who studies with Dr. Paul Lam.

---

Subscribe here: https://www.youtube.com/user/flexiblewellness?sub_confirmation=1


Video shot by Alfred Ellison Gregg IV http://www.aegivphoto.com",en-orig,4239.0,23920.0,data/transcripts/1NcXFB8lQmo.en-orig.txt,legacy_archive
1W5pKg3bbss,True,False,False,phase2_missing_transcript,"International Yoga Day 2025 | Celebrated at GIET University, Gunupur | Yoga for Wellness & Harmony",GIET University Gunupur,20250621,26.0,468,phase2,,,,,,,,,none
1agUOx059xg,False,True,False,legacy_only,International Day of Yoga 2016,Edward Pio,20160716,2012.0,243,v1,Edward Pio,3.0,https://www.youtube.com/watch?v=1agUOx059xg,"The International Day of Yoga was held at Lover's Point Park in Pacific Grove, California USA, Tuesday, June 21, 2016 beginning at 5:00 pm. During the two-hour event there were over one hundred participants. For more information email edwardpio@gmail.com",,,,,none
1ekReECA7t4,False,True,False,legacy_only,Happy International Yoga Day🧘‍♀️🙏.   #yoga #idy2023 #youtubeshorts #subscribe #trending #viral,Just go with Yoga,20230621,21.0,57,v1,Just go with Yoga,6.0,https://www.youtube.com/watch?v=1ekReECA7t4,,,,,,none
1hxz_M2JSsI,True,False,False,phase2_missing_transcript,CELEBRATION OF INTERNATIONAL DAY OF YOGA  & YOGASANA COMPETITION-2025 Highlight #yogapractice,DTU Studio,20250624,137.0,604,phase2,,,,,,,,,none
1kEjSd8i7Wc,False,True,True,legacy_only_with_transcript,Concepts of Editing- I (CH-02),"CH 02: CEC-UGC 02: History, Culture & Philosophy",20180813,1441.0,449,v1,"CH 02: CEC-UGC 02: History, Culture & Philosophy",13.0,https://www.youtube.com/watch?v=1kEjSd8i7Wc,"Subject : Film Studies
Course : Film Technique
Keyword : SWAYAMPRABHA",en,4848.0,27851.0,data/transcripts/1kEjSd8i7Wc.en.txt,legacy_archive
1kEjSd8i7Wc,False,True,True,legacy_only_with_transcript,Concepts of Editing- I (CH-02),"CH 02: CEC-UGC 02: History, Culture & Philosophy",20180813,1441.0,449,v1,"CH 02: CEC-UGC 02: History, Culture & Philosophy",13.0,https://www.youtube.com/watch?v=1kEjSd8i7Wc,"Subject : Film Studies
Course : Film Technique
Keyword : SWAYAMPRABHA",en-orig,4848.0,27851.0,data/transcripts/1kEjSd8i7Wc.en-orig.txt,legacy_archive
1qT4xNS0Ws8,False,True,True,legacy_only_with_transcript,"Easy Neck & Back Pain Stretches & Exercises, 10 Minute Beginners Yoga Routine, Part 3",PsycheTruth,20151015,651.0,149410,v1,PsycheTruth,1546.0,https://www.youtube.com/watch?v=1qT4xNS0Ws8,"♥ Our FREE Yoga App for Apple: https://apple.co/2MhqR8n
♥ Our FREE Yoga App for Android: https://bit.ly/2MidhBO
♥ Help Support This Channel: http://www.patreon.com/psychetruth
130+ Exclusive Videos @ http://www.psychetruthpatrons.com 
↓ Follow Me! Social Media Links Below ↓

Easy Neck & Back Pain Stretches & Exercises, 10 Minute Beginners Yoga Routine

In this at home workout,  Meera Hoffman guides you through relaxing yoga to relieve upper back pain.  This series will cover upper and lower back pain; this video focuses on the upper backn neck, shoulders and headaches.

Visit Meera Hoffman's website at;
http://www.meerahoffman.com 

** To Enter the Sunshine Pillow Giveaway: Join our newsletter at www.psychetruth.net for details!**

http://www.sunshine-pillows.com

Meera is also a massage therapist and offers services in several Texas cities.

Meera's Yoga for Back Pain series:

Part 1: Yoga for Back Pain, Low Back Pain Stretches for Beginners, Sciatica Relief 
https://www.youtube.com/watch?v=DK6ANE2xpWk

Part 2: Easy Stretches for Low Back Pain, Back Pain Yoga Exercises Beginner Friendly Sciatica Relief 
https://www.youtube.com/watch?v=qK2Zl-SpJPA

Part 3: Easy Neck & Back Pain Stretches & Exercises, 10 Minute Beginners Yoga Routine 
https://www.youtube.com/watch?v=1qT4xNS0Ws8

Part 4: 
Beginners Yoga for Back Pain, 10 Minute Stretch Routine for Low Back, Easy At Home Exercises 
https://www.youtube.com/watch?v=jJ8Vj0M6OG4

Part 5:
Yoga for Back Pain, Home Beginners 10 Minute Stretches for Neck & Upper Back, Part 5 
https://www.youtube.com/watch?v=HsVn72Aw0UE


Complete List of Meera's videos:
https://www.youtube.com/playlist?list...

Learn more about the Liliyo Seat Cushion: http://www.amazon.com/COCCYX-CUSHION-...

♥ Follow our Social Media
https://www.instagram.com/psychetruth
http://www.facebook.com/psychetruthvideos
http://www.twitter.com/psychetruth

Related Videos 
Stretches for Back Pain Relief, How to Stretch Routine, Beginners Home Yoga
https://www.youtube.com/watch?v=CO3ra...

 How To Yoga Stretches for Low Back Pain & Sciatica Relief by Jen Hilman
http://www.youtube.com/watch?v=9f1Y4O...

Flexibility Challenge - Back Bend Stretches & Tutorial For Gymnastics & Dance
https://www.youtube.com/watch?v=fk6vL...

Low Back Pain Relief, Sciatica Treatment & the Spine by Austin Chiropractor
https://www.youtube.com/watch?v=m8BHb...

Massage Techniques for Low Back Pain, Sciatica, Hip & Glute Pain Relief
https://www.youtube.com/watch?v=KPVW-...


Music by iChill Music Factory 
Song: Secret of India
Album: GAIA
http://www.ichillmusic.com 

© Copyright 2015 Target Public Media, LLC. All Rights Reserved. #Psychetruth #WellnessPlus",en-orig,4254.0,22571.0,data/transcripts/1qT4xNS0Ws8.en-orig.txt,legacy_archive
1qT4xNS0Ws8,False,True,True,legacy_only_with_transcript,"Easy Neck & Back Pain Stretches & Exercises, 10 Minute Beginners Yoga Routine, Part 3",PsycheTruth,20151015,651.0,149410,v1,PsycheTruth,1546.0,https://www.youtube.com/watch?v=1qT4xNS0Ws8,"♥ Our FREE Yoga App for Apple: https://apple.co/2MhqR8n
♥ Our FREE Yoga App for Android: https://bit.ly/2MidhBO
♥ Help Support This Channel: http://www.patreon.com/psychetruth
130+ Exclusive Videos @ http://www.psychetruthpatrons.com 
↓ Follow Me! Social Media Links Below ↓

Easy Neck & Back Pain Stretches & Exercises, 10 Minute Beginners Yoga Routine

In this at home workout,  Meera Hoffman guides you through relaxing yoga to relieve upper back pain.  This series will cover upper and lower back pain; this video focuses on the upper backn neck, shoulders and headaches.

Visit Meera Hoffman's website at;
http://www.meerahoffman.com 

** To Enter the Sunshine Pillow Giveaway: Join our newsletter at www.psychetruth.net for details!**

http://www.sunshine-pillows.com

Meera is also a massage therapist and offers services in several Texas cities.

Meera's Yoga for Back Pain series:

Part 1: Yoga for Back Pain, Low Back Pain Stretches for Beginners, Sciatica Relief 
https://www.youtube.com/watch?v=DK6ANE2xpWk

Part 2: Easy Stretches for Low Back Pain, Back Pain Yoga Exercises Beginner Friendly Sciatica Relief 
https://www.youtube.com/watch?v=qK2Zl-SpJPA

Part 3: Easy Neck & Back Pain Stretches & Exercises, 10 Minute Beginners Yoga Routine 
https://www.youtube.com/watch?v=1qT4xNS0Ws8

Part 4: 
Beginners Yoga for Back Pain, 10 Minute Stretch Routine for Low Back, Easy At Home Exercises 
https://www.youtube.com/watch?v=jJ8Vj0M6OG4

Part 5:
Yoga for Back Pain, Home Beginners 10 Minute Stretches for Neck & Upper Back, Part 5 
https://www.youtube.com/watch?v=HsVn72Aw0UE


Complete List of Meera's videos:
https://www.youtube.com/playlist?list...

Learn more about the Liliyo Seat Cushion: http://www.amazon.com/COCCYX-CUSHION-...

♥ Follow our Social Media
https://www.instagram.com/psychetruth
http://www.facebook.com/psychetruthvideos
http://www.twitter.com/psychetruth

Related Videos 
Stretches for Back Pain Relief, How to Stretch Routine, Beginners Home Yoga
https://www.youtube.com/watch?v=CO3ra...

 How To Yoga Stretches for Low Back Pain & Sciatica Relief by Jen Hilman
http://www.youtube.com/watch?v=9f1Y4O...

Flexibility Challenge - Back Bend Stretches & Tutorial For Gymnastics & Dance
https://www.youtube.com/watch?v=fk6vL...

Low Back Pain Relief, Sciatica Treatment & the Spine by Austin Chiropractor
https://www.youtube.com/watch?v=m8BHb...

Massage Techniques for Low Back Pain, Sciatica, Hip & Glute Pain Relief
https://www.youtube.com/watch?v=KPVW-...


Music by iChill Music Factory 
Song: Secret of India
Album: GAIA
http://www.ichillmusic.com 

© Copyright 2015 Target Public Media, LLC. All Rights Reserved. #Psychetruth #WellnessPlus",en,4254.0,22571.0,data/transcripts/1qT4xNS0Ws8.en.txt,legacy_archive
1ty14HEfW-8,False,True,False,legacy_only,LTA PHONE JR 2016 15 01,Trend Media Pacific,20161128,15.0,154,v1,Trend Media Pacific,1.0,https://www.youtube.com/watch?v=1ty14HEfW-8,,,,,,none
1wnw61qUBlM,False,True,False,legacy_only,reiki healing certification,reiki energy healing,20180521,806.0,24,v1,reiki energy healing,1.0,https://www.youtube.com/watch?v=1wnw61qUBlM,"Is this your first time here, in which you look for reiki healing certification?
From Here : http://bit.ly/2rTqUO4

Did you search for any other phrases before coming here? 
Didn't you like the search results about reiki healing certification in other videos so you tried your luck here, with us?
Thank you and I invite you to read the lines below so well, wherein the thing you are looking for, and which you wanted to find when you searched for the required phrase.
This video is dedicated for you. You're lucky, and we're luckier with you. We know that you will search in Youtube about that phrase and for so, we have made this video. 
We are an international company that is specialized in this field, and we know that, those who are looking for videos in this field are special people, deserve special services that they worth of course.
Our customers are a lot, our products are reliable and 100% Guaranteed, Check to make sure the quality of our work by visiting our website on the following, in which the result that you want when you searched for your targeted keyword.

http://bit.ly/2rTqUO4

We are here to help you. A lot are looking for that keyword and you are not alone, and so we -with the whole crew- are ready to serve you to the fullest. You will admire our speed in performance, quality of work, strength, and technical support.
Recently, we have received very positive reactions, our customers are highly satisfied and amazed by the list of things that we can do in this field. 

At the end: Visit our website and you'll find what will please you. If you are an individual or an institution, one person or a large company; and even if you're looking for it or for any other phrase in the same field you will find what you want with us.

http://bit.ly/2rTqUO4

reiki energy healing
how to do reiki
what is a reiki master
what is reiki healing
spiritual healing prayers
healing touch therapy
what is reiki and how does it work
what is spiritual healing
what is energy healing
reiki healing near me
reiki self healing
reiki massage near me
what is reiki energy
where does reiki energy come from
science of energy healing
what are the benefits of reiki
what is reiki good for
spiritual healing techniques
what is reiki healing used for
spiritual healing meditation
energy healing modalities
how to do reiki healing
reiki master course
intuitive energy healing
reiki healing classes
reiki sensations and what they mean
reiki training courses
reiki master certification
reiki healing youtube
energy healing classes
does reiki really work
what is reiki healing therapy
how long does reiki take to work
spiritual healing schools
reiki healing certification
what is reiki massage therapy
reiki healing techniques in hindi
become a reiki master
spiritual healing definition
reiki sessions near me
how to reiki healing
reiki center near me
reiki healing training
reiki training centre
how much does a reiki session cost
find a reiki practitioner in your area
what is reiki energy healing
how much is a reiki session
reiki healing courses
reiki training online
healing courses
reiki services
reiki healing massage
reiki healing therapy
reiki healing techniques
energy healing training
reiki healing session
energy healing schools
cosmic energy healing
reiki practitioners near me
energy healing therapy
spiritual energy healing
energy healing courses
reiki treatment near me
benefits of reiki healing
energy healing techniques
reiki session cost
spiritual healing courses
reiki therapy near me
reiki master training
spiritual healing methods
how to learn reiki
reiki healing meditation
energy healing methods
psychic spiritual healing
reiki healing session youtube
spiritual healing sessions
how to use reiki
how much do reiki practitioners make
how do you do reiki
reiki how to do
reiki healing practitioners
how does reiki help
reiki healing cancer
How To Do Reiki Healing
Learn Reiki in Ten Minutes
Free Reiki Course Certified Practitioner Level 1 Full Video
Reiki Healing – How to Heal Yourself and Others with Reiki Healing Techniques for Beginners
Reiki Healing Tips: Simple But Powerful Reiki Tips
Reiki Treatment Session
How To Practice Self Energy Healing/Self Reiki
DISTANCE REIKI HEALING! (How I Do It)
Reiki healing music: Music to receive waves of healing energy, music for distant reiki 31805R
Reiki Self Healing Alternative healing meditation
Free Online Reiki Healing Session / Heal yourself watching this video only
Learn Reiki #6: Spiritual Reiki Healing Session Healer Channelling Hands On & Aura Treatment
Reiki Spiritual Healing Techniques | Karuna Reiki® Master Teacher - Kat Von Greye",,,,,none
1zVKdQSlARc,False,True,False,legacy_only,Know the basics of yoga,ABS-CBN News,20151116,473.0,3995,v1,ABS-CBN News,8.0,https://www.youtube.com/watch?v=1zVKdQSlARc,"Yoga has been one of the popular ways of exercising the body while calming the mind from stress. It helps not only in achieving fitness but also in keeping an active mind.

Subscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews

Visit our website at http://www.abs-cbnnews.com
Facebook: https://www.facebook.com/abscbnNEWS
Twitter: https://twitter.com/abscbnnews",,,,,none
2088EJFs5fQ,True,False,False,phase2_missing_transcript,PM Modi Leads International Yoga Celebrations In UN HQ In New York | CNBC TV18,CNBC-TV18,20230621,1708.0,467,phase2,,,,,,,,,none
20Fn-9Yrf6Y,True,False,False,phase2_missing_transcript,International Yoga Day 2025 | Significance & Theme | UPSC Current Affairs | Drishti IAS,Drishti IAS,20250621,344.0,72330,phase2,,,,,,,,,none
20_bSi-V888,True,False,False,phase2_missing_transcript,"Yoga for One Earth, One Health | International Yoga Day 2025 @I'm Possible Fitness studio",  Yoga | Weight Loss & Healthy Life | Seema Mehta,20250620,311.0,264,phase2,,,,,,,,,none
24OcYjeKAZo,True,False,False,phase2_missing_transcript,PM Modi-led Yoga Day event; 135 nationalities take part in yoga lesson breaking world record,DD India,20230621,3415.0,271,phase2,,,,,,,,,none
