video_id,title,channel,upload_date,duration,view_count,source_corpus,uploader,like_count,webpage_url,description,has_transcript,word_count_x,status,filename,word_count_y,character_count
71f-qB4FG2o,International Yoga Day stops traffic in India,Onlooker,20150619,81.0,5885,v1,Onlooker,18.0,https://www.youtube.com/watch?v=71f-qB4FG2o,"Thousands participate in preparations for International Yoga Day in India, even causing traffic congestion. Report by Jennifer Cordingley.

Current affairs, amazing footage and incredible stories. Welcome to ODN - On Demand News. Formerly the ITN YouTube channel, ODN is your home for the top visual stories happening across the  globe.                  
               
Like us on Facebook: http://bit.ly/ODNface                  
Follow us on Twitter: http://bit.ly/ODNTweets                  
Add us on Google+: http://bit.ly/ODNplus                

More stories from ODN:      
WATCH vets as they perform life saving surgery on 16 ft python - http://bit.ly/PythonSurgery  
Despicable meander! Minion balloon tours museum - http://bit.ly/DespicableMeander  
Houses of Parliament repairs could cost £7.1bn - http://bit.ly/ParliaBillions  
Shocking hit and run CCTV shows moment man mown down on pavement - http://bit.ly/CarCCTV  
Arson attack on church where Jesus fed 5,000 - http://bit.ly/5000Fire  
Festival of Cruelty: Inside Yulin's dog meat festival - http://bit.ly/YulinDog   
Lizzie Armitstead in hospital after crashing at end of race - http://bit.ly/LizzieCrash   
Escaped tiger kills man in Georgia - http://bit.ly/TigerGeorgia   
Flamingo gets prosthetic leg - http://bit.ly/FlamingoLeg   
How we'll find extraterrestrial life in 20 to 30 years - http://bit.ly/ETLife   
Pet tortoise turns heads in Tokyo on walkabout - http://bit.ly/ToykoTortoise   
""Great exorcism"" performed on Mexico after drug violence - http://bit.ly/Mexorcism   
WORLD FIRST: Scientists film death of white blood cell and discover alert system - http://bit.ly/BloodCellDeath   
Floating fast food? Astronauts tuck into space burgers - http://bit.ly/FloatFood   
WATCH man get gored by bull in Peru - http://bit.ly/BullGore   
Michelle Obama meets the Camerons - http://bit.ly/FLOTUSCamerons   
Why Zimbabwe is killing its currency -  http://bit.ly/RIPZimDol   
""We need more girls to lead in science, education and politics"" says Michelle Obama -  http://bit.ly/FLOTUSLondon   
Chocolate linked to a 'lower heart disease and stroke risk' - http://bit.ly/ChocHealth166   
Worker gets the sack for medical marijuana use - http://bit.ly/MariFired   
AMAZING: Elephants sway in unison to live classical music in Belgian zoo -  http://bit.ly/HeffalumpDance The Explainer - Magna Carta: what it's all about - http://bit.ly/MagnaCartaExplained   
Migrants forced to sleep rough on rocks after being refused entry into France - http://bit.ly/SleepRock   
Sudan’s president, Omar al-Bashir: Who is calling for his arrest?  http://bit.ly/alBashirArrest   
Toe wrestling 'the one sport England always win at' kicks off in Derbyshire - http://bit.ly/ToeWrestling    
The world's oldest newlyweds tie the knot aged 103 and 91 - http://bit.ly/OldNewlyweds    
Georgian officials say the relief effort is underway in Tbilisi after severe flooding - http://bit.ly/GeorgiaFlooding     
41 tonnes of marijuana seized by authorities in Mexico - http://bit.ly/MexMarijuana",True,419.0,transcript_available,71f-qB4FG2o.txt,419,2590
GN1cZhfmRZE,Yoga endorsment by celebrity-SHILPA SHETTY HINDI,Ministry of Ayush,20150620,20.0,2421,v1,Ministry of Ayush,15.0,https://www.youtube.com/watch?v=GN1cZhfmRZE,,True,55.0,transcript_available,GN1cZhfmRZE.en.txt,55,289
kD5FRSTMquw,Harmony yoga 1,Yoga Osaka,20150722,338.0,16,v1,Yoga Osaka,,https://www.youtube.com/watch?v=kD5FRSTMquw,Easy yoga for peace of mind,True,1032.0,transcript_available,kD5FRSTMquw.en-orig.txt,1032,5178
R_PIwm_WHeQ,A Documentary: Yoga as a form of Stress Relief,Martha Donnelly,20181105,211.0,17,v1,Martha Donnelly,,https://www.youtube.com/watch?v=R_PIwm_WHeQ,Documentary Project for ENG 319,True,1083.0,transcript_available,R_PIwm_WHeQ.en-orig.txt,1083,6057
CloGwxFDcs4,Yoga Sutras 4.3,Gokulacandra,20161210,79.0,37,v1,Gokulacandra,1.0,https://www.youtube.com/watch?v=CloGwxFDcs4,Cause,True,435.0,transcript_available,CloGwxFDcs4.en-orig.txt,435,2465
8QTYAyi0iD4,Fijian Minister for Education Dr Mahendra Reddy opens Education Consultation Workshop.,FijiGovernment,20150326,871.0,39,v1,FijiGovernment,,https://www.youtube.com/watch?v=8QTYAyi0iD4,"Fijian Minister for Education Dr Mahendra Reddy opens stakeholders meeting on National Policy on Educational Resources held at Holiday Inn, WednesdayMarch 25th, 2015.",True,6305.0,transcript_available,8QTYAyi0iD4.txt,6305,37466
I62oIzQdeqY,YOGA & COPS,Friday Hut Rd,20150720,167.0,220,v1,Friday Hut Rd,,https://www.youtube.com/watch?v=I62oIzQdeqY,This video is about YOGA & COPS,True,612.0,transcript_available,I62oIzQdeqY.txt,612,3272
h8Kn1BcuLjE,Yoga for Emotional Wellness,Healthy Heels,20161112,195.0,187,v1,Healthy Heels,1.0,https://www.youtube.com/watch?v=h8Kn1BcuLjE,,True,1871.0,transcript_available,h8Kn1BcuLjE.en-orig.txt,1871,9232
v9gRLeQwbq0,2016 Innovations in Cancer Treatment and Care Conference – What are the highlights?,cancerNSW,20160809,121.0,59,v1,cancerNSW,1.0,https://www.youtube.com/watch?v=v9gRLeQwbq0,"See the full program and book your place now: https://www.cancerinstitute.org.au/about-us/events/innovations-in-cancer-treatment-and-care 
The 2016 Innovations in Cancer Treatment and Care Conference is coming up on 16 September. Hear from 2015 attendees including Professor Thomas Feeley and Dr Elizabeth Tracey about why they love the Conference.",True,944.0,transcript_available,v9gRLeQwbq0.en-orig.txt,944,5148
qk_bP48As5w,Inside Yoga Bare ❤️,Yoga Bare,20151107,170.0,2068,v1,Yoga Bare,9.0,https://www.youtube.com/watch?v=qk_bP48As5w,"Welcome to Yoga Bare wellness centre ! 

Here is a sneak peak into our studio, our community, our hearts.",True,882.0,transcript_available,qk_bP48As5w.en-orig.txt,882,4707
Sa5HBmLwH00,POWER VINYASA.......ANAHATA YOGA ZONE,Anahata Yoga Zone,20150623,235.0,1048,v1,Anahata Yoga Zone,13.0,https://www.youtube.com/watch?v=Sa5HBmLwH00,"WHAT IS VINYASA?
An explanation of what is vinyasa yoga and what do you see in a typical vinyasa class.",True,2109.0,transcript_available,Sa5HBmLwH00.txt,2109,11403
32R2UVxQux4,Zehntausende in Indien machen Yoga mit Premier,AFP Deutsch,20150621,85.0,481,v1,AFP Deutsch,5.0,https://www.youtube.com/watch?v=32R2UVxQux4,"35.000 Menschen haben am Sonntag gemeinsam mit dem indischen Premier Narendra Modi unter freiem Himmel Yoga praktiziert. Das Massenspektakel, von dem sich die Organisatoren einen Eintrag ins Guinness-Buch der Rekorde erhoffen, dauerte eine gute halbe Stunde und fand auf einem großen Boulevard in der Hauptstadt Neu Delhi statt.",True,490.0,transcript_available,32R2UVxQux4.en.txt,490,2746
BNaaeF767K8,Yoga for Health Professionals by Dr Ananda Balayogi Bhavanani,ISCM of Sri Balaji Vidyapeeth,20160721,1604.0,2690,v1,ISCM of Sri Balaji Vidyapeeth,61.0,https://www.youtube.com/watch?v=BNaaeF767K8,"A talk on ""Yoga for Health Professionals"" by Dr Ananda Balayogi Bhavanani during the national Seminar cum CME on Introducing Yoga in HPE during IDY 2016 at Sri Balaji Vidyapeeth",True,11395.0,transcript_available,BNaaeF767K8.en-orig.txt,11395,59151
Q0WsIBmog1I,Why is the tourniquet effect of yoga postures so beneficial?,Yoga Factory Online Classes,20160114,135.0,1670,v1,Yoga Factory Online Classes,12.0,https://www.youtube.com/watch?v=Q0WsIBmog1I,Dr. Steven J. Saltzman explains why the tourniquet effect of yoga postures is beneficial to our joints and organs.,True,1034.0,transcript_available,Q0WsIBmog1I.en-orig.txt,1034,5405
q10D3JUegmE,5 Minute Yoga for Core Flow | Sweat Series | Well+Good,Well+Good,20170621,308.0,7011,v1,Well+Good,68.0,https://www.youtube.com/watch?v=q10D3JUegmE,"To get notified about new video uploads, subscribe to Well+Good's channel: [https://www.youtube.com/c/Wellandgood]

Quickie workouts are great for giving you a swift full-body burn—but with this core-building sequence, you may just find it strengthens your confidence, too. But don't worry—you'll still be physically challenged. ""You have to ground onto your feet, you have to engage your legs, you have to draw your low belly up,"" explains Shah, who doubles as an Athleta ambassador. ""You have to really engage in a way that is not just focused on one area—and your core is really the center of your body so it expands outwardly."" Along with her workout BFF (and fellow Yoga Vida instructor) Sasha Nelson, Shah is sharing the guaranteed way to start your day on a positive—and self-motivating—note.

Subscribe to Well+Good’s channel for more fitness videos: [https://www.youtube.com/c/Wellandgood]

How to do bridge yoga pose, with Francesca Valarezo: https://www.youtube.com/watch?v=0hlKymgBr2s&list=PLUa1mxBKMRYk5CL70wJZKZFa-G1QpUBIq&index=8

How to do crow yoga pose with Francesca Valarezo: https://www.youtube.com/watch?v=TJOJH1PS7jw&list=PLUa1mxBKMRYk5CL70wJZKZFa-G1QpUBIq&index=9

About Well+Good:

From the beginning, Well+Good launched as the premier lifestyle and news publication devoted to the wellness scene—and its chic lifestyle components. Created by two journalists—and joined by many more—Well+Good is known for its impeccable reporting and trend-spotting on the healthy living beat. Well+Good has become the leading source of intel on boutique fitness and the juice industry, plus cutting-edge nutrition, natural beauty, and more. Well+Good is your healthiest relationship.

You can also find us here: 
Site 🖥️:  https://www.wellandgood.com
Instagram 📸: https://www.instagram.com/iamwellandg...
Facebook 👍: https://www.facebook.com/iamwellandgood
Twitter 🐤: https://twitter.com/iamwellandgood
Pinterest 📌: https://www.pinterest.com/iamwellandgood/",True,1964.0,transcript_available,q10D3JUegmE.en-orig.txt,1964,10137
42a7bYUS4HI,FBCTV News 6pm 08 01 15,FBC TV,20150108,1502.0,1027,v1,FBC TV,4.0,https://www.youtube.com/watch?v=42a7bYUS4HI,,True,11014.0,transcript_available,42a7bYUS4HI.txt,11014,61022
7nWJrh6-umI,Yoga Sutra 2.47,Katherine Moore,20150930,788.0,169,v1,Katherine Moore,6.0,https://www.youtube.com/watch?v=7nWJrh6-umI,www.dailydharmadose.com and www.kittymooreyoga.com are currently being rebuilt. For info about Sadhan West Teacher Training or The 4 Desires workshops with Kitty Moore please visit www.thehiddenyogastudio..,True,6404.0,transcript_available,7nWJrh6-umI.en-orig.txt,6404,33407
pODBBQE637I,No Penalty for Schools If They Don’t Celebrate Yoga Day,Times Of India,20150514,84.0,846,v1,Times Of India,1.0,https://www.youtube.com/watch?v=pODBBQE637I,"No Penalty for Schools If They Don’t Celebrate Yoga Day

The state has put to rest fears among schools that they will have to stay open on June 21 (Sunday) to celebrate International Yoga Day. Officials said a committee of experts will chalk out guidelines to mark this day and schools will not be penalized if they cannot arrange celebrations. 

Subscribe to Times Of India's Youtube channel here: http://goo.gl/WgIatu

Also Subscribe to Bombay Times Youtube Channel here: http://goo.gl/AdXcgU

Social Media Links: 
Facebook : https://www.facebook.com/TimesofIndia
Twitter : https://twitter.com/timesofindia
Google + : https://plus.google.com/u/0/+timesindia/posts

'Download TOI app on Android & iPhone and WIN free recharge coupon worth Rs. 50/- from Paytm - http://goo.gl/AvRYmM

Times Of India's Official YouTube channel is managed by Culture Machine Media Pvt Ltd.",True,617.0,transcript_available,pODBBQE637I.txt,617,3548
OUvg2rnnn-M,"For International Yoga Day, Bollywood A-listers as ambassadors and PM Modi the show stopper",NDTV,20150603,132.0,1610,v1,NDTV,11.0,https://www.youtube.com/watch?v=OUvg2rnnn-M,"It has an A-grade star cast. Bollywood actors Amitabh Bachchan, Akshay Kumar and Shilpa Shetty along with cricketer Virat Kohli and wrestler Sushil Kumar will be the brand ambassadors for Yoga Day on June 21.
Watch more videos: http://www.ndtv.com/video?yt",True,1022.0,transcript_available,OUvg2rnnn-M.txt,1022,5430
ZQt8OSTmXj0,Seane Corn Detox Flow Yoga | Yoga | Gaiam,Gaiam,20160211,2253.0,543980,v1,Gaiam,3783.0,https://www.youtube.com/watch?v=ZQt8OSTmXj0,"Join Seane Corn for Detox Yoga Flow. Learn Corn’s approach to living a healthier, happier life through a gentle detox process. Experience elevated energy, increased circulation, weight loss, and a calmer mind.

SUBSCRIBE http://bit.ly/1fovX1i 

Connect with Gaiam Online:
Follow Gaiam on TWITTER: https://twitter.com/Gaiam 
Follow Gaiam on PINTEREST: https://www.pinterest.com/gaiam/ 
Follow Gaiam on INSTAGRAM: https://instagram.com/gaiam/ 
Follow Gaiam on TUMBLR: http://gaiam.tumblr.com/ 
Follow Gaiam on LINKEDIN: https://www.linkedin.com/company/gaiam 
Follow Gaiam on GOOGLE+: https://plus.google.com/+gaiam/posts 
Follow Gaiam on FACEBOOK: https://www.facebook.com/Gaiam 

About Gaiam:
As a leading company for yoga, fitness and wellness products and content, Gaiam is dedicated to making yoga, fitness and wellness accessible. 

http://www.youtube.com/user/gaiam",True,3810.0,transcript_available,ZQt8OSTmXj0.en.txt,3810,23737
gNQyUal5xhQ,Pregnant Women Celebrate International Yoga Day,CBS New York,20150621,260.0,2347,v1,CBS New York,16.0,https://www.youtube.com/watch?v=gNQyUal5xhQ,"CBS2's Elise Finch interviews Rajashree Choudhury, founder of the U.S. Yoga Federation, and a group of moms-to-be do yoga in-studio.",True,2523.0,transcript_available,gNQyUal5xhQ.txt,2523,13312
2bLkp7yodN8,PM Modi to perform Yoga for 35 minutes on International Yoga Day | India | News7 Tamil,News7 Tamil,20150620,64.0,328,v1,News7 Tamil,2.0,https://www.youtube.com/watch?v=2bLkp7yodN8,"NEWS7 TAMIL
PM Modi to perform Yoga for 35 minutes on International Yoga Day | India | News7 Tamil 

http://www.NS7.tv

facebook: http://fb.com/News7Tamil
twitter: http://twitter.com/News7Tamil



News 7 Tamil Television, part of Alliance Broadcasting Private Limited, is rapidly growing into a most watched and most respected news channel both in India as well as among the Tamil global diaspora. The channel’s strength has been its in-depth coverage coupled with the quality of international television production.",True,5.0,transcript_available,2bLkp7yodN8.en-orig.txt,5,35
qxBnGIqKflU,Sutra Mahamudra: How to Meditate on Emptiness w/ Ven. George Churinoff Workshop Begins - Nov 15 2019,Media Kadampa Center,20191116,8130.0,195,v1,Media Kadampa Center,6.0,https://www.youtube.com/watch?v=qxBnGIqKflU,"November 15, 2019

Begin 2:43


Mahamudra - ""The Great Seal"" - refers to emptiness itself and to certain very special meditative methods used to realize emptiness. Rather than emphasizing the philosophical meaning of emptiness as a preliminary, it strives from the start for personal experience of the clear light nature of the mind and then proceeds to meditate on and experience emptiness first hand.
The seminar will draw from the explanatory text and auto-commentary by the Panchen Lama, as well a presentation of that material in the recent book by Lama Thubten Yeshe, Mahamudra - How to Discover Our True Nature.",True,47142.0,transcript_available,qxBnGIqKflU.en-orig.txt,47142,253793
cpePPqa-iYw,One Message for all Humanity,Amrit Yoga Institute,20151029,130.0,1862,v1,Amrit Yoga Institute,32.0,https://www.youtube.com/watch?v=cpePPqa-iYw,Yogi Amrit Desai reveals insights about suffering and relationships from his own life experience...,True,660.0,transcript_available,cpePPqa-iYw.en-orig.txt,660,3459
n0sFQHoOSxI,Josh Summers & Chip Hartranft (full conversation),NonzeroClips,20161102,3608.0,2547,v1,NonzeroClips,56.0,https://www.youtube.com/watch?v=n0sFQHoOSxI,"00:00:55 An intro to the yogic philosopher Patañjali and the Yoga-Sutra
00:06:57 The metaphysics of the Yoga-Sutra
00:17:45 How does a yogi become awakened?
00:31:37 Comparing yogic and Buddhist teachings
00:48:36 Does yogic philosophy encourage isolation?
00:52:52 Advice for new meditators

Watch this conversation on MeaningofLife.tv http://meaningoflife.tv/videos/36229

Josh Summers (joshsummers.net, The Buddha's Playbook) and Chip Hartranft (Lesley University, The Arlington Center, The Yoga-Sutra of Patanjali)

Recorded on 08/22/2016",True,26566.0,transcript_available,n0sFQHoOSxI.en-orig.txt,26566,146470
7F4ICws26p4,MAXWELLSC Mobility Challenge with Eileen - week 5,Eileen Gallasch,20151226,153.0,1191,v1,Eileen Gallasch,15.0,https://www.youtube.com/watch?v=7F4ICws26p4,My challenge for you! - Merry Christmas!,True,982.0,transcript_available,7F4ICws26p4.txt,982,4577
CIbR7odQklk,The Science Behind Yoga,Laura Plumb,20161116,1208.0,4247686,v1,Laura Plumb,36072.0,https://www.youtube.com/watch?v=CIbR7odQklk,"This is a 20 minute clip of a 30 minute whole.The full documentary was produced by Uplift TV. Please write to them for the full length doc -  http://upliftconnect.com. 

This was made for the Yoga Day Summit, produced in tandem with The Shift Network, at Parmarth Niketan Ashram, Rishikesh, India during the International Yoga Festival.

I am not a producer, director or anything other than someone interviewed and given this clip and this clip only for your viewing pleasure. 

Thank you, 
Laura
lauraplumb.com",True,8578.0,transcript_available,CIbR7odQklk.en-orig.txt,8578,48433
M7AavH3OLhE,Five best Yoga practices for High BP/ Hypertension by Acharya Pratishtha/उच्च रक्तचाप के लिए 5 योग,bharat yoga,20160723,237.0,4875,v1,bharat yoga,50.0,https://www.youtube.com/watch?v=M7AavH3OLhE,"Acharya Pratishtha shares 5 best practices to balance Blood Pressure. 
www.bharatyog.com
www.acharyapratishtha.in",True,1503.0,transcript_available,M7AavH3OLhE.en-orig.txt,1503,8335
K1dIyFTac3E,World Yoga Day | FOODFOOD | Eat Healthy & Do Yoga,FoodFood,20150620,40.0,1752,v1,FoodFood,9.0,https://www.youtube.com/watch?v=K1dIyFTac3E,"#FoodForYoga The world is celebrating International Yoga Day on 21st June. Here are a few tips to remember on eating healthy for your well being. While exercising/doing Yoga is important, don't forget to follow healthy eating habits as no exercise can help a person without eating proper food.

FOODFOOD is now in the USA on DISH Network at Channel No 713. Please Upgrade to hindi mega pack to watch FOODFOOD

Click to Subscribe: http://bit.ly/foodfoodIndia  
Website: http://www.foodfood.com  
Facebook: https://www.facebook.com/FoodFood  
Twitter: https://twitter.com/FoodFood 
Google+: https://plus.google.com/+FoodFoodindia 
Instagram: http://instagram.com/foodfoodtv",True,278.0,transcript_available,K1dIyFTac3E.txt,278,1546
